id,Date,Reporter,Title,Pool Report,Off the Record,Other type?,Phone Present,Auto- Redact,Manual Redact,Email Present,Auto- Redact,Manual Redact,Address Present,Auto- Redact,Manual Redact,Review Complete,Publish,Comments
328,"Fri, 23 Apr 2021 12:48:13 -0400",David Martosko,VPOTUS travel pool report #8: Plymouth remarks on broadband access,TRUE,FALSE,,1,1,,,,,,,,1,1,
329,"Fri, 23 Apr 2021 16:43:51 +0000",Jada Yuan,FLOTUS Day 3 NM/AZ pool #4 - photos,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
330,"Fri, 23 Apr 2021 16:31:21 +0000",Jada Yuan,"FLOTUS Day 3 NM/AZ pool #3 - listening session, school",TRUE,FALSE,,1,1,,1,1,,,,,1,1,
331,"Fri, 23 Apr 2021 12:28:03 -0400",David Martosko,VPOTUS travel pool report #7: Pre-game in Plymouth at the N.H. Electric Co-op,TRUE,FALSE,,1,1,,,,,,,,1,1,
332,"Fri, 23 Apr 2021 12:07:20 -0400",David Martosko,VPOTUS travel pool report #6: Setup for VPOTUS remarks in Plymouth,TRUE,FALSE,,1,1,,,,,,,,1,1,
333,"Fri, 23 Apr 2021 15:45:52 +0000",Jada Yuan,FLOTUS Day 3 NM/AZ pool #2 - arrival to Navajo school,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
334,"Fri, 23 Apr 2021 15:44:06 +0000",Emilie Munson,WH In-town pool report 8 -- press briefing begins,TRUE,FALSE,,1,1,,,,,,,,1,1,
335,"Fri, 23 Apr 2021 15:41:21 +0000",Emilie Munson,WH In-Town Pool report 7 -- 2 min warning for WH press briefing,TRUE,FALSE,,1,1,,,,,,,,1,1,
336,"Fri, 23 Apr 2021 11:27:13 -0400",David Martosko,VPOTUS travel pool report #5: Laconia addendum,TRUE,FALSE,,1,1,,,,,,,,1,1,
337,"Fri, 23 Apr 2021 11:14:32 -0400",David Martosko,VPOTUS travel pool report #4: Laconia. N.H. arrival,TRUE,FALSE,,1,1,,,,,,,,1,1,
338,"Fri, 23 Apr 2021 14:45:47 +0000",Jada Yuan,FLOTUS Day 3 NM/AZ pool #1 - gathering,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
339,"Fri, 23 Apr 2021 13:50:53 +0000",Emilie Munson,WH In-Town pool report 6– Biden concludes,TRUE,FALSE,,1,1,,,,,,,,1,1,
340,"Fri, 23 Apr 2021 13:43:58 +0000",Emilie Munson,WH In-Town Pool report 5– Biden speaking,TRUE,FALSE,,1,1,,,,,,,,1,1,
341,"Fri, 23 Apr 2021 13:41:22 +0000",Emilie Munson,WH In-Town Pool Report 4– pool waiting in East Room,TRUE,FALSE,,1,1,,,,,,,,1,1,
342,"Fri, 23 Apr 2021 09:38:09 -0400",David Martosko,VPOTUS travel pool report #3: Marine 2 arrival and wheels-up,TRUE,FALSE,,1,1,,,,,,,,1,1,
343,"Fri, 23 Apr 2021 13:19:54 +0000",Emilie Munson,WH In-Town pool report 3– pool gathering,TRUE,FALSE,,1,1,,,,,,,,1,1,
344,"Fri, 23 Apr 2021 13:11:14 +0000",Emilie Munson,WH In-Town Pool report 2– Biden's climate remarks will be slightly delayed,TRUE,FALSE,,1,1,,,,,,,,1,1,
345,"Fri, 23 Apr 2021 09:05:58 -0400",David Martosko,"VPOTUS travel pool report #2: Tiny, posh plane",TRUE,FALSE,,1,1,,,,,,,,1,1,
346,"Fri, 23 Apr 2021 12:40:49 +0000",Emilie Munson,WH In-Town Pool report #1 -- checking in,TRUE,FALSE,,1,1,,,,,,,,1,1,
347,"Fri, 23 Apr 2021 07:30:15 -0400",David Martosko,VPOTUS travel pool report #1: JBA,TRUE,FALSE,, , ,,,,,,,,1,1,
348,"Fri, 23 Apr 2021 05:48:06 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ pool #9 -- Dr. Biden full speech,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
349,"Fri, 23 Apr 2021 03:52:27 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ pool #8 -- Navajo Nation radio address highlights,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
350,"Fri, 23 Apr 2021 02:14:06 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ pool #7 - heading to radio address,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
351,"Fri, 23 Apr 2021 02:09:03 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ pool #6 - Pendleton blanket,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
352,"Fri, 23 Apr 2021 00:09:48 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ pool #5 - library photos,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
353,"Thu, 22 Apr 2021 23:40:18 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ travel pool #4 - Navajo Nation arrival,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
354,"Thu, 22 Apr 2021 22:19:39 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ travel pool #3 - brief stop,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
355,"Thu, 22 Apr 2021 21:15:45 +0000",Jada Yuan,FLOTUS Day 2 NM/AZ travel pool #2 - drive to Navajo Nation,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
356,"Thu, 22 Apr 2021 20:21:41 +0000",Zeke Miller,Expanding White House Access -- Week of April 26,FALSE,FALSE,,,,,,,,,,,1,0,
357,"Thu, 22 Apr 2021 16:10:29 -0400",David Smith,WH in-town pool report #12/ Lid,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
358,"Thu, 22 Apr 2021 19:09:21 +0000",Jada Yuan,FLOTUS Day 2 NM / AZ travel pool #1 - prep for Navajo Nati,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
359,"Thu, 22 Apr 2021 14:55:33 -0400",David Smith,WH in-town pool report #11/ Briefing over,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
360,"Thu, 22 Apr 2021 13:46:42 -0400",David Smith,WH in-town pool report #10/ Briefing begins,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
361,"Thu, 22 Apr 2021 13:43:48 -0400",David Smith,WH in-town pool report #9/ Two minute warning for briefing,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
362,"Thu, 22 Apr 2021 11:14:40 -0400",David Smith,WH in-town pool report #8/ Lunch lid,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
363,"Thu, 22 Apr 2021 10:53:33 -0400",David Smith,WH in-town pool report #7/ POTUS speaks again,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
364,"Thu, 22 Apr 2021 14:26:58 +0000",Austin Landis,VP Pool report #5 - Fuller quotes from Harris,TRUE,FALSE,,1,1,,,,,1,,1,1,1,
365,"Thu, 22 Apr 2021 14:16:32 +0000",Austin Landis,VP Pool report #4 - Pool out of room,TRUE,FALSE,,1,1,,,,,1,,1,1,1,
366,"Thu, 22 Apr 2021 14:07:54 +0000",Austin Landis,VP Pool report #3 - Harris speaking,TRUE,FALSE,,1,1,,,,,1,,1,1,1,
367,"Thu, 22 Apr 2021 13:51:06 +0000",Austin Landis,VP Pool Report #2 - Meeting participants,TRUE,FALSE,,1,1,,,,,1,,1,1,1,
368,"Thu, 22 Apr 2021 09:44:59 -0400",David Smith,WH in-town pool report #6/ More detail on POTUS remarks (part three),TRUE,FALSE,,,,,1,1,,1,,1,1,1,
369,"Thu, 22 Apr 2021 13:42:19 +0000",Austin Landis,VP Pool report #1 - Pool gathered,TRUE,FALSE,,1,1,,,,,1,,1,1,1,
370,"Thu, 22 Apr 2021 09:17:57 -0400",David Smith,WH in-town pool report #5/ More detail on POTUS remarks (part two),TRUE,FALSE,,,,,1,1,,1,,1,1,1,
371,"Thu, 22 Apr 2021 08:44:58 -0400",David Smith,WH in-town pool report #4/ More detail on POTUS remarks (part one),TRUE,FALSE,,,,,1,1,,1,,1,1,1,
372,"Thu, 22 Apr 2021 08:19:45 -0400",David Smith,WH in-town pool report #3/ POTUS remarks on climate (no questions),TRUE,FALSE,,,,,1,1,, ,, ,1,1,
373,"Thu, 22 Apr 2021 08:04:06 -0400",David Smith,WH in-town pool report #2/ East room,TRUE,FALSE,,,,,1,1,, ,, ,1,1,
374,"Thu, 22 Apr 2021 07:48:16 -0400",David Smith,WH in-town pool report #1/ Pool gathers,TRUE,FALSE,,,,,1,1,, ,, ,1,1,
375,"Wed, 21 Apr 2021 23:18:51 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #8 - final (bonus interview with Rep. Teresa Leger Fernandez),TRUE,FALSE,,1,1,,1,1,,,,,1,1,
376,"Wed, 21 Apr 2021 22:35:14 +0000",Jada Yuan,FLOTUS NM/AZ trip #7 (forgot to number last one as #6) - finished at hotel Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
377,"Wed, 21 Apr 2021 22:24:07 +0000",Jada Yuan,FLOTUS NM/AZ trip - more complete vaccine center Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
378,"Wed, 21 Apr 2021 21:48:47 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #5 - inside vaccine center Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
379,"Wed, 21 Apr 2021 20:11:29 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #4 - arrival at ABQ vaccination site Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
380,"Wed, 21 Apr 2021 19:51:34 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #3 - ABQ arrival Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
381,"Wed, 21 Apr 2021 14:27:33 -0400",Jazmine Ulloa,In-town pool report #8 — Travel/photo lid,TRUE,FALSE,,1,1,,,,,,,,1,1,
382,"Wed, 21 Apr 2021 18:26:52 +0000",Ethan Bakuli,Re: Press pool reports for 4/21/21 Burlington visit #4,TRUE,FALSE,,,,,1,1,,,,,1,1,
383,"Wed, 21 Apr 2021 14:04:00 -0400",Jazmine Ulloa,In-town pool report #7 — Biden ends remarks & color,TRUE,FALSE,,1,1,,,,,,,,1,1,
384,"Wed, 21 Apr 2021 13:43:04 -0400",Jazmine Ulloa,In-town pool report #6 — two-minute warning,TRUE,FALSE,,1,1,,,,,,,,1,1,
385,"Wed, 21 Apr 2021 17:38:49 +0000",Ethan Bakuli,Re: Press pool reports for 4/21/21 Burlington visit #3,TRUE,FALSE,,,,,1,1,,,,,1,1,
386,"Wed, 21 Apr 2021 13:17:58 -0400",Jazmine Ulloa,In-town pool report #5 — pool on the move,TRUE,FALSE,,1,1,,,,,,,,1,1,
387,"Wed, 21 Apr 2021 13:16:09 -0400",Jazmine Ulloa,In-town pool report #4 — pool gathering at stakeout location,TRUE,FALSE,,1,1,,,,,,,,1,1,
388,"Wed, 21 Apr 2021 12:26:40 -0400",Jazmine Ulloa,In-town pool report #3 — two-minute warning,TRUE,FALSE,,1,1,,,,,,,,1,1,
389,"Wed, 21 Apr 2021 11:57:19 -0400",Jazmine Ulloa,In-town pool report #2 — pool arrival at WH,TRUE,FALSE,,1,1,,,,,,,,1,1,
390,"Wed, 21 Apr 2021 15:21:47 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #2 - departure Day 1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
391,"Wed, 21 Apr 2021 13:08:27 +0000",Jada Yuan,FLOTUS NM/AZ travel pool #1 - gathering,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
392,"Wed, 21 Apr 2021 09:02:57 -0400",Jazmine Ulloa,In-town pool report #1 — WH statement on today's remarks,TRUE,FALSE,,1,1,,,,,,,,1,1,
393,"Tue, 20 Apr 2021 23:36:00 +0000",Nikki Schwab,Pool Report No. 19 - speech attendees,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
394,"Tue, 20 Apr 2021 23:33:23 +0000",Nikki Schwab,Pool Report No. 18 - lid,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
395,"Tue, 20 Apr 2021 23:22:56 +0000",Nikki Schwab,Pool Report No. 17 - speech color,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
396,"Tue, 20 Apr 2021 23:06:11 +0000",Nikki Schwab,Pool Report No. 16 - two minute warning,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
397,"Tue, 20 Apr 2021 22:10:11 +0000",Nikki Schwab,Pool Report No. 15 - speech set-up,TRUE,FALSE,, , ,, , ,,,,,1,1,
398,"Tue, 20 Apr 2021 21:50:37 +0000",Nikki Schwab,Pool Report No. 14 - color about the verdict,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
399,"Tue, 20 Apr 2021 21:46:47 +0000",Nikki Schwab,Pool Note No. 1 - For planning purposes only/not reportable,FALSE,TRUE,,,,,,,,,,,1,0,
400,"Fri, 30 Apr 2021 10:25:02 -0400",Morgan Chalfant,Out of town pool report #1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
401,"Fri, 30 Apr 2021 10:06:47 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
402,"Fri, 30 Apr 2021 14:02:53 +0000",Taylor W Popielarz,VP pool report #1: JBA,TRUE,FALSE,,,,,,,,,,,1,1,
403,"Fri, 30 Apr 2021 09:56:08 -0400",Steven Thomma,Announcing 2021 WHCA Scholarships,TRUE,FALSE,,,,,,,,,,,1,0,
404,"Fri, 30 Apr 2021 09:12:48 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #1,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
405,"Fri, 30 Apr 2021 01:52:23 +0000",Laura Figueroa,In-town pool report 7 - Travel/photo Lid,TRUE,FALSE,,,,,,,,,,,1,1,
406,"Fri, 30 Apr 2021 01:45:34 +0000",Laura Figueroa,In-Town Pool Report 6 - arrival at WH,TRUE,FALSE,,,,,,,,,,,1,1,
407,"Fri, 30 Apr 2021 01:28:30 +0000",Nikki Schwab,Travel Pool Report No. 18 - JBA,TRUE,FALSE,, , ,, , ,,,,,1,1,
408,"Fri, 30 Apr 2021 01:08:27 +0000",Nikki Schwab,Travel Pool Report No. 17 - longer gaggle quotes,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
409,"Thu, 29 Apr 2021 23:57:04 +0000",Nikki Schwab,Travel Pool Report No. 16 - Dobbins departure,TRUE,FALSE,, , ,, , ,,,,,1,1,
410,"Thu, 29 Apr 2021 23:17:26 +0000",Nikki Schwab,Travel Pool Report No. 15 -  departing Gwinnett County Airport,TRUE,FALSE,,,,,,,,,,,1,1,
411,"Thu, 29 Apr 2021 22:48:01 +0000",Nikki Schwab,Travel Pool Report No. 14 - Capito readout,TRUE,FALSE,,,,,,,,,,,1,1,
412,"Thu, 29 Apr 2021 22:46:16 +0000",Nikki Schwab,Travel Pool Report No. 13 - rally concludes,TRUE,FALSE,,,,,,,,,,,1,1,
413,"Thu, 29 Apr 2021 22:29:22 +0000",Nikki Schwab,Travel Pool Report No. 12 - protesters,TRUE,FALSE,,,,,,,,,,,1,1,
414,"Thu, 29 Apr 2021 22:06:00 +0000",Nikki Schwab,Travel Pool Report No. 11 - rally two-minute warning,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
415,"Thu, 29 Apr 2021 21:42:47 +0000",Nikki Schwab,Travel Pool Report No. 10 - rally details,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
416,"Thu, 29 Apr 2021 21:30:59 +0000",Laura Figueroa,In-Town Pool Report 5 — WH police reform meeting,TRUE,FALSE,,,,,,,,,,,1,1,
417,"Thu, 29 Apr 2021 21:13:56 +0000",Nikki Schwab,Travel Pool Report No. 9 - Infinite Energy Center arrival,TRUE,FALSE,,,,,,,,,,,1,1,
418,"Thu, 29 Apr 2021 20:56:17 +0000",Nikki Schwab,Travel Pool Report No. 8 - arrival at Gwinnett County Airport,TRUE,FALSE,,,,,,,,,,,1,1,
419,"Thu, 29 Apr 2021 15:56:42 -0400",Niels Lesniewski,VP pool report #8 - Marine Two departure from Baltimore,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
420,"Thu, 29 Apr 2021 19:53:11 +0000",Nikki Schwab,Travel Pool Report No. 7 - back to Jimmy Carter Regional,TRUE,FALSE,,,,,,,,,,,1,1,
421,"Thu, 29 Apr 2021 19:21:59 +0000",Nikki Schwab,Travel Pool Report No. 6 - Rosalynn Carter sighting,TRUE,FALSE,,,,,,,,,,,1,1,
422,"Thu, 29 Apr 2021 15:20:40 -0400",Niels Lesniewski,"VP pool report #7 - VP remarks conclude, senior staff and other notes",TRUE,FALSE,,1,1,,1,1,,,,,1,1,
423,"Thu, 29 Apr 2021 15:00:32 -0400",Niels Lesniewski,VP pool report #6 - VP remarks,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
424,"Thu, 29 Apr 2021 14:48:14 -0400",Niels Lesniewski,VP pool report #5 - tour participants,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
425,"Thu, 29 Apr 2021 14:38:07 -0400",Niels Lesniewski,VP pool report #4 - tour concludes. VP remarks upcoming,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
426,"Thu, 29 Apr 2021 18:32:06 +0000",Nikki Schwab,Travel Pool Report No. 5 - arrival at the Carters’ residence,TRUE,FALSE,,,,,,,,,,,1,1,
427,"Thu, 29 Apr 2021 14:12:14 -0400",Niels Lesniewski,VP pool report #3 - At M&T Stadium,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
428,"Thu, 29 Apr 2021 18:00:44 +0000",Nikki Schwab,Travel Pool Report No. 4 - arrival at Jimmy Carter Regional Airport,TRUE,FALSE,,,,,,,,,,,1,1,
429,"Thu, 29 Apr 2021 13:41:13 -0400",Niels Lesniewski,VP pool report #2 - Marine Two arrival,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
430,"Thu, 29 Apr 2021 17:31:36 +0000",Nikki Schwab,Travel Pool Report No. 3 - Lawson Army Airfield arrival,TRUE,FALSE,,,,,,,,,,,1,1,
431,"Thu, 29 Apr 2021 16:06:47 +0000",Laura Figueroa,Intown Pool Report 4 — Gaggle Starting,TRUE,FALSE,,,,,,,,,,,1,1,
432,"Thu, 29 Apr 2021 12:04:49 -0400",Niels Lesniewski,VP pool report #1 - press motorcade to Baltimore,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
433,"Thu, 29 Apr 2021 15:39:44 +0000",Nikki Schwab,Travel Pool Report No. 2 - JBA departure,TRUE,FALSE,,,,,,,,,,,1,1,
434,"Thu, 29 Apr 2021 15:30:45 +0000",Nikki Schwab,Travel Pool Report No. 1 - background info on today’s trip,TRUE,FALSE,,,,,,,,,,,1,1,
435,"Thu, 29 Apr 2021 15:27:13 +0000",Zeke Miller,Expanding White House Access -- Week of May 3,FALSE,FALSE,,,,,,,,,,,1,0,
436,"Thu, 29 Apr 2021 15:23:51 +0000",Laura Figueroa,In-Town Pool Report 3 - Departure/ A Dandelion for FLOTUS,TRUE,FALSE,,,,,,,,,,,1,1,
437,"Thu, 29 Apr 2021 15:15:17 +0000",Laura Figueroa,In-Town Pool Report 2 -Delay/Still waiting,TRUE,FALSE,,,,,,,,,,,1,1,
438,"Thu, 29 Apr 2021 13:45:26 +0000",Laura Figueroa,In-Town Pool Report 1 - Gathering for depature,TRUE,FALSE,,,,,,,,,,,1,1,
439,"Wed, 28 Apr 2021 22:49:38 -0400",Zach Cohen,In-town pool report #9: WH arrival/lid,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
440,"Wed, 28 Apr 2021 22:37:54 -0400",Zach Cohen,In-town pool report #8: en route back to the White House,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
441,"Wed, 28 Apr 2021 22:22:17 -0400",Zach Cohen,In-town pool report #7: POTUS/FLOTUS meeting with Capitol employees,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
442,"Wed, 28 Apr 2021 21:09:47 -0400",Zach Cohen,In-town pool report: POTUS begins address,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
443,"Wed, 28 Apr 2021 21:04:10 -0400",Zach Cohen,In-town pool report #5: POTUS/Escort Committee photo op,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
444,"Wed, 28 Apr 2021 20:58:10 -0400",Zach Cohen,In-town pool report #4: POTUS/FLOTUS pre-speech meeting with Capitol security leadership,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
445,"Wed, 28 Apr 2021 20:42:50 -0400",Zach Cohen,In-town pool report #3:,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
446,"Wed, 28 Apr 2021 20:31:02 -0400",Zach Cohen,In-town pool report #2: en route to the Capitol,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
447,"Wed, 28 Apr 2021 12:22:59 -0400",Zach Cohen,In-town pool report #1: check-in/lid,TRUE,FALSE,,1,1,,1,1,,1,,1,1,1,
448,"Wed, 28 Apr 2021 15:32:26 +0000",Zeke Miller,White House press office May schedule,FALSE,FALSE,,,,,,,,,,,1,0,
449,"Tue, 27 Apr 2021 16:22:00 -0400",Christian Datoc,VP pool report #5 — the stage and additional colors,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
450,"Tue, 27 Apr 2021 16:10:14 -0400",Christian Datoc,VP pool report #4 — ushered out after opening remarks,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
451,"Tue, 27 Apr 2021 16:07:54 -0400",Christian Datoc,VP pool report # 3 — opening remarks,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
452,"Tue, 27 Apr 2021 16:02:12 -0400",Christian Datoc,VP pool report #2 — roundtable underway,TRUE,FALSE,,,,,1,1,,1,,1,1,1,
453,"Tue, 27 Apr 2021 15:52:16 -0400",Christian Datoc,VP pool report #1 — in position for VP’s virtual round table,TRUE,FALSE,,,,, , ,, , , ,1,1,
454,"Tue, 27 Apr 2021 15:40:33 -0400",Francesca Chambers,In town-pool report #8: travel/photo lid,TRUE,FALSE,,,,,1,1,,,,,1,1,
455,"Tue, 27 Apr 2021 14:40:01 -0400",Francesca Chambers,In-town pool report #7: briefing ongoing,TRUE,FALSE,,,,,1,1,,,,,1,1,
456,"Tue, 27 Apr 2021 14:23:11 -0400",Francesca Chambers,"In-town pool report #6: Biden takes questions, walks away maskless",TRUE,FALSE,,,,,1,1,,,,,1,1,
457,"Tue, 27 Apr 2021 13:57:32 -0400",Francesca Chambers,In-town pool report: #5: Biden remarks color,TRUE,FALSE,,,,, , ,,,,,1,1,
458,"Tue, 27 Apr 2021 13:10:45 -0400",Francesca Chambers,In-town pool report #4: another schedule change,TRUE,FALSE,,,,,1,1,,,,,1,1,
459,"Tue, 27 Apr 2021 12:50:42 -0400",Francesca Chambers,In-town pool report #3: press briefing moved to 2pm,TRUE,FALSE,,,,,1,1,,,,,1,1,
460,"Tue, 27 Apr 2021 12:45:55 -0400",Francesca Chambers,In-town travel pool report #2: Lunch lid until 12:55 pm,TRUE,FALSE,,,,,1,1,,,,,1,1,
461,"Tue, 27 Apr 2021 11:06:56 -0400",Francesca Chambers,In-Town Pool Report: #1 checking in,TRUE,FALSE,,,,,1,1,,,,,1,1,
462,"Mon, 26 Apr 2021 21:01:11 +0000",Bricio Segovia,VP Foreign Pool Report #5: More Color + Photos,TRUE,FALSE,,1,1,,,,,,,,1,1,
463,"Mon, 26 Apr 2021 20:42:41 +0000",Suzanne Lynch,VP Pool Report #4 (Final pool report - full transcript),TRUE,FALSE,,1,1,,,,,,,,1,1,
464,"Mon, 26 Apr 2021 20:39:48 +0000",Bricio Segovia,"VP Foreign Pool Report #4: Bilateral starts, pool is out",TRUE,FALSE,,1,1,,,,,,,,1,1,
465,"Mon, 26 Apr 2021 20:16:04 +0000",Suzanne Lynch,VP pool report #3,TRUE,FALSE,,1,1,,,,,,,,1,1,
466,"Mon, 26 Apr 2021 20:03:32 +0000",Bricio Segovia,VP Foreign Pool Report #3: Meeting participants,TRUE,FALSE,,1,1,,,,,,,,1,1,
467,"Mon, 26 Apr 2021 15:56:34 -0400",Bricio Segovia,VP Foreign Pool Report #2: Pool holding,TRUE,FALSE,,1,1,,,,,,,,1,1,
468,"Mon, 26 Apr 2021 20:00:29 +0000",Suzanne Lynch,VP Pool Report #2,TRUE,FALSE,,1,1,,,,,,,,1,1,
469,"Mon, 26 Apr 2021 19:42:44 +0000",Bricio Segovia,VP Foreign Pool Report #1: Checking-in,TRUE,FALSE,,1,1,,,,,,,,1,1,
470,"Mon, 26 Apr 2021 19:24:52 +0000",Christopher Megerian,In-town pool #5 — Lid,TRUE,FALSE,,,,,,,,,,,1,1,
471,"Mon, 26 Apr 2021 19:16:40 +0000",Suzanne Lynch,VP Pool Report #1,TRUE,FALSE,,1,1,,,,,,,,1,1,
472,"Mon, 26 Apr 2021 18:23:36 +0000",Christopher Megerian,In-town pool report #4,TRUE,FALSE,,,,,,,,,,,1,1,
473,"Mon, 26 Apr 2021 17:23:17 +0000",Christopher Megerian,In-town pool report #3 — Two minute warning for briefing,TRUE,FALSE,,,,,,,,,,,1,1,
474,"Mon, 26 Apr 2021 15:22:52 +0000",Christopher Megerian,In-town pool report #2,TRUE,FALSE,,,,,,,,,,,1,1,
475,"Mon, 26 Apr 2021 14:00:35 +0000",Christopher Megerian,In-town pool report #1,TRUE,FALSE,,,,,,,,,,,1,1,
476,"Mon, 26 Apr 2021 00:09:50 +0000",Tamara Keith,OTR/FPPO White House Week Ahead Week of 04/26/2021,FALSE,TRUE,,,,,,,,,,,1,0,
477,"Sun, 25 Apr 2021 16:42:14 -0700",Shirish Date,WH pool report 2,TRUE,FALSE,,1,1,,,,,,,,1,1,
478,"Sun, 25 Apr 2021 16:35:20 -0700",Shirish Date,WH pool report 1a,TRUE,FALSE,,1,1,,,,,,,,1,1,
479,"Sun, 25 Apr 2021 16:33:00 -0700",Shirish Date,WH pool report 1,TRUE,FALSE,,1,1,,,,,,,,1,1,
480,"Sun, 25 Apr 2021 18:33:49 -0400",Linda Feldmann,Travel pool report 6 - M1 departing,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
481,"Sun, 25 Apr 2021 18:29:07 -0400",Linda Feldmann,Travel pool report 5 - arrival at DANG,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
482,"Sun, 25 Apr 2021 18:19:43 -0400",Linda Feldmann,Travel pool report 4 - rolling for DANG,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
483,"Sun, 25 Apr 2021 17:21:22 -0400",Linda Feldmann,Travel pool report 3 - pool in position,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
484,"Sun, 25 Apr 2021 13:44:26 -0400",Linda Feldmann,Travel pool report 2 - lunch lid till 4:30,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
485,"Sun, 25 Apr 2021 09:55:08 -0400",Linda Feldmann,"Travel pool report 1 - checking in, somewhat earlier return",TRUE,FALSE,,1,1,,1,1,,,,,1,1,
486,"Sat, 24 Apr 2021 17:30:46 -0400",Linda Feldmann,Travel pool report 12a - pic of POTUS and sister Valerie outside church,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
487,"Sat, 24 Apr 2021 17:21:38 -0400",Linda Feldmann,Travel pool report 12 - travel/photo lid,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
488,"Sat, 24 Apr 2021 17:12:47 -0400",Linda Feldmann,Travel pool report 11 - return to residence,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
489,"Sat, 24 Apr 2021 17:04:02 -0400",Linda Feldmann,Fwd: Travel pool report 11 -,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
490,"Sat, 24 Apr 2021 17:02:39 -0400",Linda Feldmann,Travel pool report 11 -,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
